date,entity_id,state,temperature_2m,precipitation,is_day,shortwave_radiation,global_tilted_irradiance
2024-06-11 19:30:00,null,null,22.05,0.0,0.0,0.0,0.0
2024-06-11 19:45:00,null,null,21.9,0.0,0.0,0.0,0.0
2024-06-11 20:00:00,null,null,21.75,0.0,0.0,0.0,0.0
2024-06-11 20:15:00,null,null,21.6,0.0,0.0,0.0,0.0
2024-06-11 20:30:00,null,null,21.45,0.0,0.0,0.0,0.0
2024-06-11 20:45:00,null,null,21.3,0.0,0.0,0.0,0.0
2024-06-11 21:00:00,null,null,21.15,0.0,0.0,0.0,0.0
2024-06-11 21:15:00,null,null,21.05,0.0,0.0,0.0,0.0
2024-06-11 21:30:00,null,null,20.95,0.0,0.0,0.0,0.0
2024-06-11 21:45:00,null,null,20.8,0.0,0.0,0.0,0.0
2024-06-11 22:00:00,null,null,20.7,0.0,0.0,0.0,0.0
2024-06-11 22:15:00,null,null,20.6,0.0,0.0,0.0,0.0
2024-06-11 22:30:00,null,null,20.45,0.0,0.0,0.0,0.0
2024-06-11 22:45:00,null,null,20.35,0.0,0.0,0.0,0.0
2024-06-11 23:00:00,null,null,20.3,0.0,0.0,0.0,0.0
2024-06-11 23:15:00,null,null,20.35,0.0,0.0,0.0,0.0
2024-06-11 23:30:00,null,null,20.4,0.0,0.0,0.0,0.0
2024-06-11 23:45:00,null,null,20.5,0.0,0.0,0.0,0.0
2024-06-12 00:00:00,null,null,20.55,0.0,0.0,0.0,0.0
2024-06-12 00:15:00,null,null,20.65,0.0,0.0,0.0,0.0
2024-06-12 00:30:00,null,null,20.7,0.0,0.0,0.0,0.0
2024-06-12 00:45:00,null,null,20.75,0.0,0.0,0.0,0.0
2024-06-12 01:00:00,null,null,20.8,0.0,0.0,0.0,0.0
2024-06-12 01:15:00,null,null,20.85,0.0,0.0,0.0,0.0
2024-06-12 01:30:00,null,null,20.9,0.0,0.0,0.0,0.0
2024-06-12 01:45:00,null,null,20.95,0.0,0.0,0.0,0.0
2024-06-12 02:00:00,null,null,20.95,0.0,0.0,0.0,0.0
2024-06-12 02:15:00,null,null,20.95,0.0,0.0,0.0,0.0
2024-06-12 02:30:00,null,null,20.85,0.0,0.0,0.0,0.0
2024-06-12 02:45:00,null,null,20.8,0.0,0.0,0.0,0.0
2024-06-12 03:00:00,null,null,20.75,0.0,0.0,0.0,0.0
2024-06-12 03:15:00,null,null,20.75,0.0,0.0,0.0,0.0
2024-06-12 03:30:00,null,null,20.75,0.0,1.0,1.0,0.9464102
2024-06-12 03:45:00,null,null,20.8,0.0,1.0,12.0,10.423909
2024-06-12 04:00:00,null,null,20.9,0.0,1.0,30.0,25.593267
2024-06-12 04:15:00,null,null,21.1,0.0,1.0,54.0,43.642048
2024-06-12 04:30:00,null,null,21.35,0.0,1.0,84.0,65.503265
2024-06-12 04:45:00,null,null,21.65,0.0,1.0,118.0,85.55205
2024-06-12 05:00:00,null,null,21.9,0.0,1.0,157.0,102.868774
2024-06-12 05:15:00,null,null,22.25,0.0,1.0,200.0,116.50704
2024-06-12 05:30:00,null,null,22.55,0.0,1.0,246.0,129.25249
2024-06-12 05:45:00,null,null,22.9,0.0,1.0,290.0,141.03815
2024-06-12 06:00:00,null,null,23.2,0.0,1.0,334.0,164.3663
2024-06-12 06:15:00,null,null,23.5,0.0,1.0,376.0,199.2669
2024-06-12 06:30:00,null,null,23.75,0.0,1.0,419.0,236.73567
2024-06-12 06:45:00,null,null,24.0,0.0,1.0,464.0,277.62363
2024-06-12 07:00:00,null,null,24.25,0.0,1.0,510.0,321.4497
2024-06-12 07:15:00,null,null,24.55,0.0,1.0,558.0,368.50366
2024-06-12 07:30:00,null,null,24.9,0.0,1.0,602.0,415.11063
2024-06-12 07:45:00,null,null,25.2,0.0,1.0,643.0,461.16177
2024-06-12 08:00:00,null,null,25.45,0.0,1.0,678.0,504.91
2024-06-12 08:15:00,null,null,25.7,0.0,1.0,710.0,546.92267
2024-06-12 08:30:00,null,null,25.95,0.0,1.0,739.0,586.5149
2024-06-12 08:45:00,null,null,26.15,0.0,1.0,769.0,626.1489
2024-06-12 09:00:00,null,null,26.35,0.0,1.0,797.0,663.9974
2024-06-12 09:15:00,null,null,26.6,0.0,1.0,823.0,700.8766
2024-06-12 09:30:00,null,null,26.9,0.0,1.0,846.0,736.568
2024-06-12 09:45:00,null,null,27.15,0.0,1.0,867.0,771.87335
2024-06-12 10:00:00,null,null,27.35,0.0,1.0,887.0,807.0954
2024-06-12 10:15:00,null,null,27.55,0.0,1.0,904.0,840.0151
2024-06-12 10:30:00,null,null,27.7,0.0,1.0,916.0,868.351
2024-06-12 10:45:00,null,null,27.85,0.0,1.0,921.0,889.7974
2024-06-12 11:00:00,null,null,28.05,0.0,1.0,918.0,902.743
2024-06-12 11:15:00,null,null,28.35,0.0,1.0,910.0,909.80005
2024-06-12 11:30:00,null,null,28.65,0.0,1.0,901.0,915.24805
2024-06-12 11:45:00,null,null,28.9,0.0,1.0,894.0,923.2103
2024-06-12 12:00:00,null,null,29.1,0.0,1.0,888.0,933.96466
2024-06-12 12:15:00,null,null,29.2,0.0,1.0,881.0,944.3226
2024-06-12 12:30:00,null,null,29.2,0.0,1.0,867.0,946.076
2024-06-12 12:45:00,null,null,29.15,0.0,1.0,839.0,928.6523
2024-06-12 13:00:00,null,null,29.05,0.0,1.0,802.0,896.22626
2024-06-12 13:15:00,null,null,28.95,0.0,1.0,759.0,852.9466
2024-06-12 13:30:00,null,null,28.8,0.0,1.0,714.0,805.38367
2024-06-12 13:45:00,null,null,28.65,0.0,1.0,668.0,756.48145
2024-06-12 14:00:00,null,null,28.5,0.0,1.0,623.0,707.1202
2024-06-12 14:15:00,null,null,28.4,0.0,1.0,576.0,654.6133
2024-06-12 14:30:00,null,null,28.25,0.0,1.0,530.0,602.9837
2024-06-12 14:45:00,null,null,28.1,0.0,1.0,488.0,556.9303
2024-06-12 15:00:00,null,null,27.95,0.0,1.0,446.0,512.56915
2024-06-12 15:15:00,null,null,27.85,0.0,1.0,407.0,472.05115
2024-06-12 15:30:00,null,null,27.75,0.0,1.0,366.0,428.712
2024-06-12 15:45:00,null,null,27.65,0.0,1.0,324.0,382.41025
2024-06-12 16:00:00,null,null,27.45,0.0,1.0,283.0,336.30838
2024-06-12 16:15:00,null,null,27.2,0.0,1.0,243.0,290.335
2024-06-12 16:30:00,null,null,26.85,0.0,1.0,204.0,245.01112
2024-06-12 16:45:00,null,null,26.55,0.0,1.0,166.0,199.58086
2024-06-12 17:00:00,null,null,26.2,0.0,1.0,131.0,155.54117
2024-06-12 17:15:00,null,null,25.95,0.0,1.0,99.0,114.99898
2024-06-12 17:30:00,null,null,25.7,0.0,1.0,68.0,77.35535
2024-06-12 17:45:00,null,null,25.5,0.0,1.0,40.0,44.133835
2024-06-12 18:00:00,null,null,25.2,0.0,1.0,17.0,18.07134
2024-06-12 18:15:00,null,null,24.95,0.0,1.0,3.0,2.8392305
2024-06-12 18:30:00,null,null,24.6,0.0,0.0,0.0,0.0
2024-06-12 18:45:00,null,null,24.3,0.0,0.0,0.0,0.0
2024-06-12 19:00:00,null,null,24.0,0.0,0.0,0.0,0.0
2024-06-12 19:15:00,null,null,23.75,0.0,0.0,0.0,0.0
2024-06-12 19:30:00,null,null,23.5,0.0,0.0,0.0,0.0
2024-06-12 19:45:00,null,null,23.25,0.0,0.0,0.0,0.0
2024-06-12 20:00:00,null,null,23.0,0.0,0.0,0.0,0.0
2024-06-12 20:15:00,null,null,22.8,0.0,0.0,0.0,0.0
2024-06-12 20:30:00,null,null,22.65,0.0,0.0,0.0,0.0
2024-06-12 20:45:00,null,null,22.45,0.0,0.0,0.0,0.0
2024-06-12 21:00:00,null,null,22.3,0.0,0.0,0.0,0.0
2024-06-12 21:15:00,null,null,22.2,0.0,0.0,0.0,0.0
2024-06-12 21:30:00,null,null,22.05,0.0,0.0,0.0,0.0
2024-06-12 21:45:00,null,null,21.95,0.0,0.0,0.0,0.0
2024-06-12 22:00:00,null,null,21.85,0.0,0.0,0.0,0.0
2024-06-12 22:15:00,null,null,21.8,0.0,0.0,0.0,0.0
2024-06-12 22:30:00,null,null,21.7,0.0,0.0,0.0,0.0
2024-06-12 22:45:00,null,null,21.65,0.0,0.0,0.0,0.0
2024-06-12 23:00:00,null,null,21.55,0.0,0.0,0.0,0.0
2024-06-12 23:15:00,null,null,21.45,0.0,0.0,0.0,0.0
2024-06-12 23:30:00,null,null,21.3,0.0,0.0,0.0,0.0
2024-06-12 23:45:00,null,null,21.15,0.0,0.0,0.0,0.0
2024-06-13 00:00:00,null,null,21.0,0.0,0.0,0.0,0.0
2024-06-13 00:15:00,null,null,20.95,0.0,0.0,0.0,0.0
2024-06-13 00:30:00,null,null,20.9,0.0,0.0,0.0,0.0
2024-06-13 00:45:00,null,null,20.9,0.0,0.0,0.0,0.0
2024-06-13 01:00:00,null,null,20.85,0.0,0.0,0.0,0.0
2024-06-13 01:15:00,null,null,20.85,0.0,0.0,0.0,0.0
2024-06-13 01:30:00,null,null,20.85,0.0,0.0,0.0,0.0
2024-06-13 01:45:00,null,null,20.8,0.0,0.0,0.0,0.0
2024-06-13 02:00:00,null,null,20.75,0.0,0.0,0.0,0.0
2024-06-13 02:15:00,null,null,20.7,0.0,0.0,0.0,0.0
2024-06-13 02:30:00,null,null,20.55,0.0,0.0,0.0,0.0
2024-06-13 02:45:00,null,null,20.45,0.0,0.0,0.0,0.0
2024-06-13 03:00:00,null,null,20.4,0.0,0.0,0.0,0.0
2024-06-13 03:15:00,null,null,20.4,0.0,0.0,0.0,0.0
2024-06-13 03:30:00,null,null,20.4,0.0,1.0,1.0,0.9464102
2024-06-13 03:45:00,null,null,20.5,0.0,1.0,12.0,11.356922
2024-06-13 04:00:00,null,null,20.6,0.0,1.0,29.0,26.512882
2024-06-13 04:15:00,null,null,20.85,0.0,1.0,52.0,46.41429
2024-06-13 04:30:00,null,null,21.15,0.0,1.0,80.0,68.24872
2024-06-13 04:45:00,null,null,21.5,0.0,1.0,111.0,90.12332
2024-06-13 05:00:00,null,null,21.85,0.0,1.0,147.0,109.26589
2024-06-13 05:15:00,null,null,22.3,0.0,1.0,185.0,125.63621
2024-06-13 05:30:00,null,null,22.85,0.0,1.0,223.0,142.00653
2024-06-13 05:45:00,null,null,23.35,0.0,1.0,253.0,160.1357
2024-06-13 06:00:00,null,null,23.8,0.0,1.0,271.0,185.2811
2024-06-13 06:15:00,null,null,24.15,0.0,1.0,281.0,212.91328
2024-06-13 06:30:00,null,null,24.45,0.0,1.0,288.0,235.3738
2024-06-13 06:45:00,null,null,24.7,0.0,1.0,299.0,254.3585
2024-06-13 07:00:00,null,null,24.95,0.0,1.0,310.0,269.7265
2024-06-13 07:15:00,null,null,25.25,0.0,1.0,323.0,284.4
2024-06-13 07:30:00,null,null,25.5,0.0,1.0,334.0,296.58197
2024-06-13 07:45:00,null,null,25.75,0.0,1.0,347.0,309.54605
2024-06-13 08:00:00,null,null,25.9,0.0,1.0,360.0,321.817
2024-06-13 08:15:00,null,null,26.0,0.0,1.0,372.0,333.05783
2024-06-13 08:30:00,null,null,26.05,0.0,1.0,384.0,344.62122
2024-06-13 08:45:00,null,null,26.1,0.0,1.0,395.0,356.37976
2024-06-13 09:00:00,null,null,26.25,0.0,1.0,401.0,364.20804
2024-06-13 09:15:00,null,null,26.6,0.0,1.0,407.0,372.15717
2024-06-13 09:30:00,null,null,27.0,0.0,1.0,414.0,381.37427
2024-06-13 09:45:00,null,null,27.4,0.0,1.0,427.0,396.20956
2024-06-13 10:00:00,null,null,27.65,0.0,1.0,449.0,419.63687
2024-06-13 10:15:00,null,null,27.8,0.0,1.0,471.0,443.18906
2024-06-13 10:30:00,null,null,27.9,0.0,1.0,489.0,462.94437
2024-06-13 10:45:00,null,null,27.9,0.0,1.0,494.0,470.2533
2024-06-13 11:00:00,null,null,27.7,0.0,1.0,490.0,468.59784
2024-06-13 11:15:00,null,null,27.3,0.0,1.0,479.0,459.76712
2024-06-13 11:30:00,null,null,26.75,0.0,1.0,464.0,446.9449
2024-06-13 11:45:00,null,null,26.15,0.0,1.0,444.0,429.3952
2024-06-13 12:00:00,null,null,25.7,0.0,1.0,411.0,399.22272
2024-06-13 12:15:00,null,null,25.55,0.0,1.0,376.0,367.39487
2024-06-13 12:30:00,null,null,25.5,0.0,1.0,360.0,355.87555
2024-06-13 12:45:00,null,null,25.55,0.0,1.0,378.0,381.27307
2024-06-13 13:00:00,null,null,25.6,0.0,1.0,429.0,444.23163
2024-06-13 13:15:00,null,null,25.75,0.0,1.0,491.0,521.8961
2024-06-13 13:30:00,null,null,26.0,0.0,1.0,542.0,589.43567
2024-06-13 13:45:00,null,null,26.25,0.0,1.0,565.0,626.6292
2024-06-13 14:00:00,null,null,26.5,0.0,1.0,571.0,644.8883
2024-06-13 14:15:00,null,null,26.75,0.0,1.0,566.0,650.60016
2024-06-13 14:30:00,null,null,27.0,0.0,1.0,550.0,643.5132
2024-06-13 14:45:00,null,null,27.25,0.0,1.0,525.0,625.6986
2024-06-13 15:00:00,null,null,27.4,0.0,1.0,492.0,597.6412
2024-06-13 15:15:00,null,null,27.5,0.0,1.0,452.0,559.7626
2024-06-13 15:30:00,null,null,27.55,0.0,1.0,411.0,518.9895
2024-06-13 15:45:00,null,null,27.55,0.0,1.0,368.0,473.5679
2024-06-13 16:00:00,null,null,27.5,0.0,1.0,325.0,425.95822
2024-06-13 16:15:00,null,null,27.55,0.0,1.0,281.0,375.4038
2024-06-13 16:30:00,null,null,27.55,0.0,1.0,238.0,324.04034
2024-06-13 16:45:00,null,null,27.5,0.0,1.0,195.0,270.49094
2024-06-13 17:00:00,null,null,27.3,0.0,1.0,155.0,217.66733
2024-06-13 17:15:00,null,null,26.9,0.0,1.0,116.0,164.5615
2024-06-13 17:30:00,null,null,26.3,0.0,1.0,81.0,117.62206
2024-06-13 17:45:00,null,null,25.65,0.0,1.0,47.0,72.349266
2024-06-13 18:00:00,null,null,25.05,0.0,1.0,21.0,33.602116
2024-06-13 18:15:00,null,null,24.6,0.0,1.0,3.0,5.455902
2024-06-13 18:30:00,null,null,24.1,0.0,0.0,0.0,0.0
2024-06-13 18:45:00,null,null,23.7,0.0,0.0,0.0,0.0
2024-06-13 19:00:00,null,null,23.35,0.0,0.0,0.0,0.0
2024-06-13 19:15:00,null,null,23.15,0.0,0.0,0.0,0.0
2024-06-13 19:30:00,null,null,22.95,0.0,0.0,0.0,0.0
2024-06-13 19:45:00,null,null,22.85,0.0,0.0,0.0,0.0
2024-06-13 20:00:00,null,null,22.85,0.0,0.0,0.0,0.0
2024-06-13 20:15:00,null,null,23.0,0.0,0.0,0.0,0.0
2024-06-13 20:30:00,null,null,23.3,0.0,0.0,0.0,0.0
2024-06-13 20:45:00,null,null,23.55,0.0,0.0,0.0,0.0
2024-06-13 21:00:00,null,null,23.65,0.0,0.0,0.0,0.0
2024-06-13 21:15:00,null,null,23.6,0.0,0.0,0.0,0.0
2024-06-13 21:30:00,null,null,23.4,0.0,0.0,0.0,0.0
2024-06-13 21:45:00,null,null,23.15,0.0,0.0,0.0,0.0
2024-06-13 22:00:00,null,null,22.9,0.0,0.0,0.0,0.0
2024-06-13 22:15:00,null,null,22.65,0.0,0.0,0.0,0.0
2024-06-13 22:30:00,null,null,22.35,0.0,0.0,0.0,0.0
2024-06-13 22:45:00,null,null,22.05,0.0,0.0,0.0,0.0
2024-06-13 23:00:00,null,null,21.7,0.0,0.0,0.0,0.0
2024-06-13 23:15:00,null,null,21.35,0.0,0.0,0.0,0.0
2024-06-13 23:30:00,null,null,20.95,0.0,0.0,0.0,0.0
2024-06-13 23:45:00,null,null,20.6,0.0,0.0,0.0,0.0
2024-06-14 00:00:00,null,null,20.3,0.0,0.0,0.0,0.0
2024-06-14 00:15:00,null,null,20.15,0.0,0.0,0.0,0.0
2024-06-14 00:30:00,null,null,20.0,0.0,0.0,0.0,0.0
2024-06-14 00:45:00,null,null,19.9,0.0,0.0,0.0,0.0
2024-06-14 01:00:00,null,null,19.8,0.0,0.0,0.0,0.0
2024-06-14 01:15:00,null,null,19.7,0.0,0.0,0.0,0.0
2024-06-14 01:30:00,null,null,19.6,0.0,0.0,0.0,0.0
2024-06-14 01:45:00,null,null,19.5,0.0,0.0,0.0,0.0
2024-06-14 02:00:00,null,null,19.35,0.0,0.0,0.0,0.0
2024-06-14 02:15:00,null,null,19.2,0.0,0.0,0.0,0.0
2024-06-14 02:30:00,null,null,19.0,0.0,0.0,0.0,0.0
2024-06-14 02:45:00,null,null,18.8,0.0,0.0,0.0,0.0
2024-06-14 03:00:00,null,null,18.65,0.0,0.0,0.0,0.0
2024-06-14 03:15:00,null,null,18.55,0.0,0.0,0.0,0.0
2024-06-14 03:30:00,null,null,18.45,0.0,1.0,1.0,0.9464102
2024-06-14 03:45:00,null,null,18.45,0.0,1.0,17.0,11.423909
2024-06-14 04:00:00,null,null,18.45,0.0,1.0,41.0,23.874613
2024-06-14 04:15:00,null,null,18.6,0.0,1.0,73.0,36.4325
2024-06-14 04:30:00,null,null,18.75,0.0,1.0,114.0,50.043972
2024-06-14 04:45:00,null,null,19.0,0.0,1.0,157.0,62.74923
2024-06-14 05:00:00,null,null,19.25,0.0,1.0,201.0,72.66884
2024-06-14 05:15:00,null,null,19.6,0.0,1.0,245.0,80.722435
2024-06-14 05:30:00,null,null,20.05,0.0,1.0,289.0,87.84301
2024-06-14 05:45:00,null,null,20.5,0.0,1.0,335.0,98.72243
2024-06-14 06:00:00,null,null,20.9,0.0,1.0,380.0,128.35002
2024-06-14 06:15:00,null,null,21.3,0.0,1.0,423.0,178.03621
2024-06-14 06:30:00,null,null,21.65,0.0,1.0,466.0,228.82515
2024-06-14 06:45:00,null,null,22.0,0.0,1.0,508.0,277.7699
2024-06-14 07:00:00,null,null,22.35,0.0,1.0,550.0,327.29178
2024-06-14 07:15:00,null,null,22.8,0.0,1.0,591.0,376.87408
2024-06-14 07:30:00,null,null,23.2,0.0,1.0,626.0,422.79984
2024-06-14 07:45:00,null,null,23.65,0.0,1.0,655.0,465.18652
2024-06-14 08:00:00,null,null,24.05,0.0,1.0,676.0,501.7067
2024-06-14 08:15:00,null,null,24.45,0.0,1.0,691.0,532.99054
2024-06-14 08:30:00,null,null,24.85,0.0,1.0,704.0,561.74725
2024-06-14 08:45:00,null,null,25.2,0.0,1.0,715.0,587.7557
2024-06-14 09:00:00,null,null,25.5,0.0,1.0,725.0,612.34753
2024-06-14 09:15:00,null,null,25.75,0.0,1.0,732.0,633.23975
2024-06-14 09:30:00,null,null,25.95,0.0,1.0,740.0,653.9644
2024-06-14 09:45:00,null,null,26.1,0.0,1.0,751.0,676.476
2024-06-14 10:00:00,null,null,26.2,0.0,1.0,763.0,699.558
2024-06-14 10:15:00,null,null,26.3,0.0,1.0,776.0,723.28064
2024-06-14 10:30:00,null,null,26.3,0.0,1.0,789.0,747.0412
2024-06-14 10:45:00,null,null,26.3,0.0,1.0,802.0,771.27136
2024-06-14 11:00:00,null,null,26.25,0.0,1.0,817.0,798.4962
2024-06-14 11:15:00,null,null,26.2,0.0,1.0,831.0,826.0709
2024-06-14 11:30:00,null,null,26.1,0.0,1.0,843.0,852.80334
2024-06-14 11:45:00,null,null,26.05,0.0,1.0,847.0,872.0299
2024-06-14 12:00:00,null,null,26.0,0.0,1.0,849.0,889.88934
2024-06-14 12:15:00,null,null,26.1,0.0,1.0,845.0,901.9213
2024-06-14 12:30:00,null,null,26.3,0.0,1.0,835.0,907.1328
2024-06-14 12:45:00,null,null,26.5,0.0,1.0,818.0,903.6474
2024-06-14 13:00:00,null,null,26.6,0.0,1.0,793.0,889.8512
2024-06-14 13:15:00,null,null,26.7,0.0,1.0,761.0,866.7112
2024-06-14 13:30:00,null,null,26.7,0.0,1.0,729.0,841.87286
2024-06-14 13:45:00,null,null,26.7,0.0,1.0,696.0,814.7953
2024-06-14 14:00:00,null,null,26.7,0.0,1.0,662.0,785.15027
2024-06-14 14:15:00,null,null,26.8,0.0,1.0,626.0,751.8821
2024-06-14 14:30:00,null,null,26.85,0.0,1.0,588.0,714.16815
2024-06-14 14:45:00,null,null,26.9,0.0,1.0,543.0,666.21936
2024-06-14 15:00:00,null,null,26.9,0.0,1.0,495.0,611.6897
2024-06-14 15:15:00,null,null,26.85,0.0,1.0,445.0,552.7021
2024-06-14 15:30:00,null,null,26.8,0.0,1.0,398.0,496.95352
2024-06-14 15:45:00,null,null,26.65,0.0,1.0,353.0,444.38278
2024-06-14 16:00:00,null,null,26.45,0.0,1.0,311.0,395.95514
2024-06-14 16:15:00,null,null,26.25,0.0,1.0,271.0,350.08743
2024-06-14 16:30:00,null,null,25.95,0.0,1.0,231.0,303.29367
2024-06-14 16:45:00,null,null,25.65,0.0,1.0,193.0,258.74527
2024-06-14 17:00:00,null,null,25.3,0.0,1.0,157.0,215.86772
2024-06-14 17:15:00,null,null,24.95,0.0,1.0,123.0,174.6245
2024-06-14 17:30:00,null,null,24.6,0.0,1.0,88.0,132.0089
2024-06-14 17:45:00,null,null,24.2,0.0,1.0,53.0,86.86246
2024-06-14 18:00:00,null,null,23.8,0.0,1.0,23.0,41.184353
2024-06-14 18:15:00,null,null,23.4,0.0,1.0,3.0,5.4213753
2024-06-14 18:30:00,null,null,22.95,0.0,0.0,0.0,0.0
2024-06-14 18:45:00,null,null,22.55,0.0,0.0,0.0,0.0
2024-06-14 19:00:00,null,null,22.15,0.0,0.0,0.0,0.0
2024-06-14 19:15:00,null,null,21.85,0.0,0.0,0.0,0.0
2024-06-14 19:30:00,null,null,21.55,0.0,0.0,0.0,0.0
2024-06-14 19:45:00,null,null,21.3,0.0,0.0,0.0,0.0
2024-06-14 20:00:00,null,null,21.0,0.0,0.0,0.0,0.0
2024-06-14 20:15:00,null,null,20.75,0.0,0.0,0.0,0.0
2024-06-14 20:30:00,null,null,20.45,0.0,0.0,0.0,0.0
2024-06-14 20:45:00,null,null,20.15,0.0,0.0,0.0,0.0
2024-06-14 21:00:00,null,null,19.9,0.0,0.0,0.0,0.0
2024-06-14 21:15:00,null,null,19.7,0.0,0.0,0.0,0.0
2024-06-14 21:30:00,null,null,19.55,0.0,0.0,0.0,0.0
2024-06-14 21:45:00,null,null,19.35,0.0,0.0,0.0,0.0
2024-06-14 22:00:00,null,null,19.2,0.0,0.0,0.0,0.0
2024-06-14 22:15:00,null,null,19.1,0.0,0.0,0.0,0.0
2024-06-14 22:30:00,null,null,19.0,0.0,0.0,0.0,0.0
2024-06-14 22:45:00,null,null,18.9,0.0,0.0,0.0,0.0
2024-06-14 23:00:00,null,null,18.75,0.0,0.0,0.0,0.0
2024-06-14 23:15:00,null,null,18.5,0.0,0.0,0.0,0.0
2024-06-14 23:30:00,null,null,18.2,0.0,0.0,0.0,0.0
2024-06-14 23:45:00,null,null,17.85,0.0,0.0,0.0,0.0
2024-06-15 00:00:00,null,null,17.6,0.0,0.0,0.0,0.0
2024-06-15 00:15:00,null,null,17.45,0.0,0.0,0.0,0.0
2024-06-15 00:30:00,null,null,17.4,0.0,0.0,0.0,0.0
2024-06-15 00:45:00,null,null,17.35,0.0,0.0,0.0,0.0
2024-06-15 01:00:00,null,null,17.25,0.0,0.0,0.0,0.0
2024-06-15 01:15:00,null,null,17.2,0.0,0.0,0.0,0.0
2024-06-15 01:30:00,null,null,17.15,0.0,0.0,0.0,0.0
2024-06-15 01:45:00,null,null,17.1,0.0,0.0,0.0,0.0
2024-06-15 02:00:00,null,null,17.0,0.0,0.0,0.0,0.0
2024-06-15 02:15:00,null,null,16.95,0.0,0.0,0.0,0.0
2024-06-15 02:30:00,null,null,16.8,0.0,0.0,0.0,0.0
2024-06-15 02:45:00,null,null,16.75,0.0,0.0,0.0,0.0
2024-06-15 03:00:00,null,null,16.65,0.0,0.0,0.0,0.0
2024-06-15 03:15:00,null,null,16.6,0.0,0.0,0.0,0.0
2024-06-15 03:30:00,null,null,16.55,0.0,1.0,1.0,0.9464102
2024-06-15 03:45:00,null,null,16.6,0.0,1.0,16.0,10.477499
2024-06-15 04:00:00,null,null,16.7,0.0,1.0,40.0,22.928204
2024-06-15 04:15:00,null,null,17.0,0.0,1.0,73.0,36.4325
2024-06-15 04:30:00,null,null,17.4,0.0,1.0,115.0,50.05737
2024-06-15 04:45:00,null,null,17.9,0.0,1.0,159.0,62.776024
2024-06-15 05:00:00,null,null,18.45,0.0,1.0,204.0,72.70903
2024-06-15 05:15:00,null,null,19.2,0.0,1.0,249.0,79.84301
2024-06-15 05:30:00,null,null,20.0,0.0,1.0,295.0,85.12435
2024-06-15 05:45:00,null,null,20.85,0.0,1.0,344.0,91.37891
2024-06-15 06:00:00,null,null,21.6,0.0,1.0,393.0,115.04771
2024-06-15 06:15:00,null,null,22.25,0.0,1.0,442.0,159.95554
2024-06-15 06:30:00,null,null,22.8,0.0,1.0,490.0,207.88333
2024-06-15 06:45:00,null,null,23.3,0.0,1.0,539.0,258.70663
2024-06-15 07:00:00,null,null,23.75,0.0,1.0,585.0,309.9944
2024-06-15 07:15:00,null,null,24.2,0.0,1.0,629.0,362.0113
2024-06-15 07:30:00,null,null,24.6,0.0,1.0,671.0,413.8379
2024-06-15 07:45:00,null,null,24.95,0.0,1.0,712.0,466.1654
2024-06-15 08:00:00,null,null,25.3,0.0,1.0,751.0,518.15216
2024-06-15 08:15:00,null,null,25.7,0.0,1.0,786.0,567.89087
2024-06-15 08:30:00,null,null,26.05,0.0,1.0,820.0,617.6513
2024-06-15 08:45:00,null,null,26.4,0.0,1.0,849.0,663.85187
2024-06-15 09:00:00,null,null,26.75,0.0,1.0,876.0,708.66187
2024-06-15 09:15:00,null,null,27.15,0.0,1.0,898.0,749.3851
2024-06-15 09:30:00,null,null,27.5,0.0,1.0,917.0,787.6396
2024-06-15 09:45:00,null,null,27.8,0.0,1.0,934.0,823.98035
2024-06-15 10:00:00,null,null,28.1,0.0,1.0,946.0,855.60034
2024-06-15 10:15:00,null,null,28.35,0.0,1.0,956.0,885.1078
2024-06-15 10:30:00,null,null,28.55,0.0,1.0,962.0,910.48724
2024-06-15 10:45:00,null,null,28.7,0.0,1.0,965.0,932.52014
2024-06-15 11:00:00,null,null,28.85,0.0,1.0,965.0,951.09125
2024-06-15 11:15:00,null,null,29.0,0.0,1.0,961.0,965.0784
2024-06-15 11:30:00,null,null,29.15,0.0,1.0,955.0,976.3844
2024-06-15 11:45:00,null,null,29.3,0.0,1.0,944.0,981.9206
2024-06-15 12:00:00,null,null,29.35,0.0,1.0,930.0,983.6851
2024-06-15 12:15:00,null,null,29.4,0.0,1.0,912.0,980.547
2024-06-15 12:30:00,null,null,29.4,0.0,1.0,892.0,974.2993
2024-06-15 12:45:00,null,null,29.35,0.0,1.0,867.0,961.6156
2024-06-15 13:00:00,null,null,29.3,0.0,1.0,839.0,944.57886
2024-06-15 13:15:00,null,null,29.25,0.0,1.0,809.0,924.2497
2024-06-15 13:30:00,null,null,29.2,0.0,1.0,775.0,898.41406
2024-06-15 13:45:00,null,null,29.15,0.0,1.0,740.0,870.3247
2024-06-15 14:00:00,null,null,29.1,0.0,1.0,703.0,839.31104
2024-06-15 14:15:00,null,null,29.1,0.0,1.0,665.0,806.03613
2024-06-15 14:30:00,null,null,29.15,0.0,1.0,623.0,766.23834
2024-06-15 14:45:00,null,null,29.15,0.0,1.0,578.0,719.755
2024-06-15 15:00:00,null,null,29.05,0.0,1.0,529.0,665.45166
2024-06-15 15:15:00,null,null,28.9,0.0,1.0,479.0,607.2795
2024-06-15 15:30:00,null,null,28.7,0.0,1.0,430.0,550.01697
2024-06-15 15:45:00,null,null,28.45,0.0,1.0,382.0,494.46133
2024-06-15 16:00:00,null,null,28.15,0.0,1.0,337.0,442.95978
